date,cy_date,year,month_name,date_yy_mmm,product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod300,Cus024,Mark011,2020-01-30,1,37,INR,0.15,5.55,31.45
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod265,Cus024,Mark011,2020-01-17,1,102,INR,-0.04,-4.08,106.08
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod269,Cus024,Mark011,2020-01-17,1,102,INR,-0.13,-13.26,115.26
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod281,Cus024,Mark011,2020-01-17,1,102,INR,0.27,27.54,74.46
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod265,Cus024,Mark011,2020-01-22,1,102,INR,0.37,37.74,64.26
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod280,Cus024,Mark011,2020-01-23,1,102,INR,-0.18,-18.36,120.36
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod281,Cus024,Mark011,2020-01-30,1,102,INR,0.2,20.4,81.6
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod270,Cus024,Mark011,2020-01-03,1,97,INR,0.25,24.25,72.75
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod280,Cus024,Mark011,2020-01-03,1,97,INR,-0.06,-5.82,102.82
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod270,Cus024,Mark011,2020-01-13,1,97,INR,0.09,8.73,88.27
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod270,Cus024,Mark011,2020-01-22,1,97,INR,0.08,7.76,89.24
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod271,Cus024,Mark011,2020-01-24,1,97,INR,-0.08,-7.76,104.76
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod286,Cus024,Mark011,2020-01-03,1,60,INR,-0.1,-6,66
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod295,Cus024,Mark011,2020-01-13,1,60,INR,-0.14,-8.4,68.4
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod286,Cus024,Mark011,2020-01-22,1,60,INR,-0.2,-12,72
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod295,Cus024,Mark011,2020-01-22,1,60,INR,-0.22,-13.2,73.2
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod267,Cus024,Mark011,2020-01-22,1,106,INR,0.32,33.92,72.08
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod278,Cus024,Mark011,2020-01-24,1,106,INR,0.13,13.78,92.22
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod054,Cus024,Mark011,2020-01-02,1,167,INR,-0.27,-45.09,212.09
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod280,Cus024,Mark011,2020-01-17,1,167,INR,-0.33,-55.11,222.11
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod288,Cus024,Mark011,2020-01-03,1,69,INR,0.18,12.42,56.58
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod281,Cus024,Mark011,2020-01-13,1,69,INR,-0.13,-8.97,77.97
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod288,Cus024,Mark011,2020-01-17,1,69,INR,0.15,10.35,58.65
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod281,Cus024,Mark011,2020-01-22,1,69,INR,0.09,6.21,62.79
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod288,Cus024,Mark011,2020-01-22,1,69,INR,0.26,17.94,51.06
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod134,Cus024,Mark011,2020-01-03,1,157,INR,-0.05,-7.85,164.85
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod300,Cus024,Mark011,2020-01-17,1,157,INR,0.17,26.69,130.31
2020-01-20,2020-01-01,2020,January,"20-Jan",Prod286,Cus024,Mark011,2020-01-20,1,157,INR,-0.26,-40.82,197.82
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod134,Cus024,Mark011,2020-01-22,1,157,INR,-0.31,-48.67,205.67
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod297,Cus024,Mark011,2020-01-22,1,157,INR,0.01,1.57,155.43
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod297,Cus024,Mark011,2020-01-30,1,157,INR,-0.1,-15.7,172.7
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod283,Cus024,Mark011,2020-01-03,1,42,INR,-0.25,-10.5,52.5
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod283,Cus024,Mark011,2020-01-17,1,42,INR,-0.24,-10.08,52.08
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod283,Cus024,Mark011,2020-01-22,1,42,INR,0.16,6.72,35.28
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod295,Cus024,Mark011,2020-01-24,1,42,INR,-0.21,-8.82,50.82
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod288,Cus024,Mark011,2020-01-02,1,162,INR,-0.16,-25.92,187.92
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod296,Cus024,Mark011,2020-01-23,1,162,INR,0.06,9.72,152.28
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod297,Cus024,Mark011,2020-01-23,1,162,INR,0,0,162
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod065,Cus024,Mark011,2020-01-22,1,204,INR,0.07,14.28,189.72
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod269,Cus024,Mark011,2020-01-23,1,204,INR,0.17,34.68,169.32
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod270,Cus024,Mark011,2020-01-23,1,204,INR,-0.07,-14.28,218.28
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod271,Cus024,Mark011,2020-01-17,1,65,INR,-0.08,-5.2,70.2
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod271,Cus024,Mark011,2020-01-22,1,65,INR,0.29,18.85,46.15
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod280,Cus024,Mark011,2020-01-22,1,65,INR,0.09,5.85,59.15
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod264,Cus024,Mark011,2020-01-17,1,153,INR,0.38,58.14,94.86
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod295,Cus024,Mark011,2020-01-03,1,116,INR,0,0,116
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod286,Cus024,Mark011,2020-01-17,1,116,INR,-0.19,-22.04,138.04
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod283,Cus024,Mark011,2020-01-24,1,116,INR,0.35,40.6,75.4
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod294,Cus024,Mark011,2020-01-24,1,116,INR,-0.08,-9.28,125.28
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod054,Cus024,Mark011,2020-01-13,1,171,INR,0.22,37.62,133.38
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod292,Cus024,Mark011,2020-01-13,1,171,INR,0.18,30.78,140.22
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod113,Cus024,Mark011,2020-01-17,1,171,INR,0.13,22.23,148.77
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod263,Cus024,Mark011,2020-01-24,1,171,INR,-0.13,-22.23,193.23
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod290,Cus024,Mark011,2020-01-17,1,176,INR,0.25,44,132
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod292,Cus024,Mark011,2020-01-02,1,181,INR,0.22,39.82,141.18
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod295,Cus024,Mark011,2020-01-17,1,181,INR,0.1,18.1,162.9
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod290,Cus024,Mark011,2020-01-23,1,181,INR,-0.12,-21.72,202.72
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod292,Cus024,Mark011,2020-01-23,1,181,INR,0.3,54.3,126.7
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod296,Cus024,Mark011,2020-01-24,1,181,INR,0.23,41.63,139.37
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod271,Cus024,Mark011,2020-01-03,1,130,INR,0.09,11.7,118.3
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod267,Cus024,Mark011,2020-01-02,1,481,INR,0.28,134.68,346.32
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod269,Cus024,Mark011,2020-01-02,1,227,INR,0.3,68.1,158.9
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod271,Cus024,Mark011,2020-01-02,1,199,INR,0.23,45.77,153.23
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod275,Cus024,Mark011,2020-01-02,1,264,INR,0.06,15.84,248.16
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod280,Cus024,Mark011,2020-01-02,1,259,INR,0.21,54.39,204.61
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod281,Cus024,Mark011,2020-01-02,1,32,INR,-0.16,-5.12,37.12
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod296,Cus024,Mark011,2020-01-02,1,870,INR,0.33,287.1,582.9
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod301,Cus024,Mark011,2020-01-02,1,532,INR,-0.18,-95.76,627.76
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod263,Cus024,Mark011,2020-01-03,1,120,INR,0.3,36,84
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod279,Cus024,Mark011,2020-01-03,1,185,INR,-0.12,-22.2,207.2
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod281,Cus024,Mark011,2020-01-03,1,32,INR,0.32,10.24,21.76
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod294,Cus024,Mark011,2020-01-03,1,46,INR,-0.17,-7.82,53.82
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod296,Cus024,Mark011,2020-01-03,1,468,INR,-0.19,-88.92,556.92
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod297,Cus024,Mark011,2020-01-03,1,315,INR,-0.08,-25.2,340.2
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod134,Cus024,Mark011,2020-01-13,1,231,INR,-0.34,-78.54,309.54
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod271,Cus024,Mark011,2020-01-13,1,125,INR,0.02,2.5,122.5
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod278,Cus024,Mark011,2020-01-13,1,185,INR,0.09,16.65,168.35
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod279,Cus024,Mark011,2020-01-13,1,185,INR,0.15,27.75,157.25
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod296,Cus024,Mark011,2020-01-13,1,310,INR,0.18,55.8,254.2
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod054,Cus024,Mark011,2020-01-17,1,343,INR,-0.04,-13.72,356.72
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod065,Cus024,Mark011,2020-01-17,1,407,INR,0.26,105.82,301.18
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod134,Cus024,Mark011,2020-01-17,1,310,INR,0.39,120.9,189.1
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod263,Cus024,Mark011,2020-01-17,1,120,INR,0.14,16.8,103.2
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod270,Cus024,Mark011,2020-01-17,1,407,INR,-0.12,-48.84,455.84
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod278,Cus024,Mark011,2020-01-17,1,380,INR,0.07,26.6,353.4
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod294,Cus024,Mark011,2020-01-17,1,190,INR,0.26,49.4,140.6
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod296,Cus024,Mark011,2020-01-17,1,486,INR,0.1,48.6,437.4
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod297,Cus024,Mark011,2020-01-17,1,319,INR,0.35,111.65,207.35
2020-01-22,2020-01-01,2020,January,"20-Jan",Prod294,Cus024,Mark011,2020-01-22,1,46,INR,0.11,5.06,40.94
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod267,Cus024,Mark011,2020-01-23,1,218,INR,-0.02,-4.36,222.36
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod278,Cus024,Mark011,2020-01-23,1,190,INR,-0.13,-24.7,214.7
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod267,Cus024,Mark011,2020-01-24,1,120,INR,-0.35,-42,162
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod269,Cus024,Mark011,2020-01-24,1,227,INR,0.04,9.08,217.92
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod276,Cus024,Mark011,2020-01-24,1,273,INR,-0.25,-68.25,341.25
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod297,Cus024,Mark011,2020-01-24,1,231,INR,0.39,90.09,140.91
2020-01-24,2020-01-01,2020,January,"20-Jan",Prod301,Cus024,Mark011,2020-01-24,1,352,INR,0.21,73.92,278.08
2020-01-30,2020-01-01,2020,January,"20-Jan",Prod134,Cus024,Mark011,2020-01-30,1,231,INR,-0.1,-23.1,254.1
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod114,Cus017,Mark011,2020-01-07,1,292,INR,-0.33,-96.36,388.36
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod116,Cus017,Mark011,2020-01-07,1,292,INR,-0.15,-43.8,335.8
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod121,Cus017,Mark011,2020-01-07,1,222,INR,-0.02,-4.44,226.44
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod131,Cus017,Mark011,2020-01-07,1,352,INR,-0.25,-88,440
2020-01-10,2020-01-01,2020,January,"20-Jan",Prod054,Cus017,Mark011,2020-01-10,1,421,INR,0.4,168.4,252.6
2020-01-14,2020-01-01,2020,January,"20-Jan",Prod121,Cus017,Mark011,2020-01-14,1,74,INR,-0.34,-25.16,99.16
2020-01-14,2020-01-01,2020,January,"20-Jan",Prod227,Cus017,Mark011,2020-01-14,1,306,INR,-0.21,-64.26,370.26
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod121,Cus017,Mark011,2020-01-15,1,222,INR,0.22,48.84,173.16
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod131,Cus017,Mark011,2020-01-15,1,352,INR,0.15,52.8,299.2
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod056,Cus017,Mark011,2020-01-16,1,93,INR,-0.26,-24.18,117.18
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod227,Cus017,Mark011,2020-01-16,1,157,INR,0.1,15.7,141.3
2020-01-21,2020-01-01,2020,January,"20-Jan",Prod227,Cus017,Mark011,2020-01-21,1,315,INR,-0.35,-110.25,425.25
2020-01-27,2020-01-01,2020,January,"20-Jan",Prod114,Cus017,Mark011,2020-01-27,1,74,INR,-0.25,-18.5,92.5
2020-01-27,2020-01-01,2020,January,"20-Jan",Prod116,Cus017,Mark011,2020-01-27,1,74,INR,0.24,17.76,56.24
2020-01-27,2020-01-01,2020,January,"20-Jan",Prod124,Cus017,Mark011,2020-01-27,1,222,INR,-0.03,-6.66,228.66
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod300,Cus017,Mark011,2020-01-16,1,51,INR,-0.23,-11.73,62.73
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod300,Cus017,Mark011,2020-01-29,1,51,INR,0.39,19.89,31.11
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod286,Cus017,Mark011,2020-01-16,1,74,INR,0.39,28.86,45.14
2020-01-21,2020-01-01,2020,January,"20-Jan",Prod286,Cus017,Mark011,2020-01-21,1,306,INR,0.31,94.86,211.14
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod286,Cus017,Mark011,2020-01-28,1,153,INR,0.18,27.54,125.46
2020-01-21,2020-01-01,2020,January,"20-Jan",Prod294,Cus017,Mark011,2020-01-21,1,236,INR,-0.03,-7.08,243.08
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod294,Cus017,Mark011,2020-01-23,1,60,INR,-0.17,-10.2,70.2
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod294,Cus017,Mark011,2020-01-28,1,60,INR,0.22,13.2,46.8
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod295,Cus017,Mark011,2020-01-16,1,37,INR,0.39,14.43,22.57
2020-01-21,2020-01-01,2020,January,"20-Jan",Prod295,Cus017,Mark011,2020-01-21,1,231,INR,-0.35,-80.85,311.85
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod295,Cus017,Mark011,2020-01-23,1,37,INR,-0.05,-1.85,38.85
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod295,Cus017,Mark011,2020-01-28,1,37,INR,-0.34,-12.58,49.58
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod295,Cus017,Mark011,2020-01-29,1,79,INR,-0.05,-3.95,82.95
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod292,Cus017,Mark011,2020-01-16,1,111,INR,-0.03,-3.33,114.33
2020-01-21,2020-01-01,2020,January,"20-Jan",Prod292,Cus017,Mark011,2020-01-21,1,560,INR,0.3,168,392
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod292,Cus017,Mark011,2020-01-23,1,111,INR,-0.13,-14.43,125.43
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod292,Cus017,Mark011,2020-01-28,1,111,INR,0.09,9.99,101.01
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod292,Cus017,Mark011,2020-01-29,1,111,INR,-0.12,-13.32,124.32
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod290,Cus017,Mark011,2020-01-15,1,556,INR,-0.35,-194.6,750.6
2020-01-16,2020-01-01,2020,January,"20-Jan",Prod290,Cus017,Mark011,2020-01-16,1,111,INR,0.09,9.99,101.01
2020-01-21,2020-01-01,2020,January,"20-Jan",Prod290,Cus017,Mark011,2020-01-21,1,333,INR,0.11,36.63,296.37
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod290,Cus017,Mark011,2020-01-23,1,222,INR,-0.3,-66.6,288.6
2020-01-28,2020-01-01,2020,January,"20-Jan",Prod290,Cus017,Mark011,2020-01-28,1,111,INR,0.16,17.76,93.24
2020-01-21,2020-01-01,2020,January,"20-Jan",Prod280,Cus017,Mark011,2020-01-21,1,171,INR,-0.34,-58.14,229.14
2020-01-23,2020-01-01,2020,January,"20-Jan",Prod280,Cus017,Mark011,2020-01-23,1,42,INR,-0.07,-2.94,44.94
2020-01-29,2020-01-01,2020,January,"20-Jan",Prod280,Cus017,Mark011,2020-01-29,1,296,INR,0.4,118.4,177.6
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod264,Cus022,Mark011,2020-01-08,1,157,INR,0.03,4.71,152.29
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod264,Cus022,Mark011,2020-01-31,1,157,INR,0.34,53.38,103.62
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod302,Cus022,Mark011,2020-01-31,1,88,INR,0.22,19.36,68.64
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod269,Cus022,Mark011,2020-01-31,1,106,INR,-0.12,-12.72,118.72
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod281,Cus022,Mark011,2020-01-31,1,74,INR,-0.06,-4.44,78.44
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod295,Cus022,Mark011,2020-01-08,1,97,INR,0.39,37.83,59.17
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod054,Cus022,Mark011,2020-01-07,1,176,INR,-0.22,-38.72,214.72
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod302,Cus022,Mark011,2020-01-08,1,176,INR,-0.21,-36.96,212.96
2020-01-11,2020-01-01,2020,January,"20-Jan",Prod054,Cus022,Mark011,2020-01-11,1,176,INR,-0.28,-49.28,225.28
2020-01-14,2020-01-01,2020,January,"20-Jan",Prod054,Cus022,Mark011,2020-01-14,1,176,INR,-0.2,-35.2,211.2
2020-01-20,2020-01-01,2020,January,"20-Jan",Prod054,Cus022,Mark011,2020-01-20,1,176,INR,0.18,31.68,144.32
2020-01-01,2020-01-01,2020,January,"20-Jan",Prod054,Cus022,Mark011,2020-01-01,1,528,INR,-0.2,-105.6,633.6
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod290,Cus022,Mark011,2020-01-02,1,356,INR,-0.05,-17.8,373.8
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod117,Cus022,Mark011,2020-01-03,1,222,INR,0.34,75.48,146.52
2020-01-03,2020-01-01,2020,January,"20-Jan",Prod134,Cus022,Mark011,2020-01-03,1,426,INR,-0.34,-144.84,570.84
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod263,Cus022,Mark011,2020-01-08,1,190,INR,0.18,34.2,155.8
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod265,Cus022,Mark011,2020-01-08,1,769,INR,-0.15,-115.35,884.35
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod267,Cus022,Mark011,2020-01-08,1,667,INR,0.07,46.69,620.31
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod269,Cus022,Mark011,2020-01-08,1,319,INR,0.09,28.71,290.29
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod270,Cus022,Mark011,2020-01-08,1,514,INR,0.04,20.56,493.44
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod271,Cus022,Mark011,2020-01-08,1,333,INR,-0.19,-63.27,396.27
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod275,Cus022,Mark011,2020-01-08,1,245,INR,-0.07,-17.15,262.15
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod276,Cus022,Mark011,2020-01-08,1,278,INR,0.37,102.86,175.14
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod278,Cus022,Mark011,2020-01-08,1,583,INR,-0.08,-46.64,629.64
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod279,Cus022,Mark011,2020-01-08,1,194,INR,0.04,7.76,186.24
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod280,Cus022,Mark011,2020-01-08,1,102,INR,-0.35,-35.7,137.7
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod281,Cus022,Mark011,2020-01-08,1,185,INR,0.06,11.1,173.9
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod286,Cus022,Mark011,2020-01-08,1,245,INR,-0.11,-26.95,271.95
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod288,Cus022,Mark011,2020-01-08,1,148,INR,0.26,38.48,109.52
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod292,Cus022,Mark011,2020-01-08,1,556,INR,0.16,88.96,467.04
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod296,Cus022,Mark011,2020-01-08,1,986,INR,0.3,295.8,690.2
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod297,Cus022,Mark011,2020-01-08,1,1000,INR,-0.01,-10,1010
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod301,Cus022,Mark011,2020-01-08,1,259,INR,0.31,80.29,178.71
2020-01-10,2020-01-01,2020,January,"20-Jan",Prod054,Cus022,Mark011,2020-01-10,1,352,INR,0.22,77.44,274.56
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod054,Cus022,Mark011,2020-01-13,1,352,INR,0.05,17.6,334.4
2020-01-17,2020-01-01,2020,January,"20-Jan",Prod054,Cus022,Mark011,2020-01-17,1,352,INR,0.39,137.28,214.72
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod265,Cus022,Mark011,2020-01-31,1,218,INR,0.35,76.3,141.7
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod267,Cus022,Mark011,2020-01-31,1,333,INR,-0.09,-29.97,362.97
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod271,Cus022,Mark011,2020-01-31,1,269,INR,-0.05,-13.45,282.45
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod275,Cus022,Mark011,2020-01-31,1,245,INR,0.2,49,196
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod276,Cus022,Mark011,2020-01-31,1,185,INR,0.29,53.65,131.35
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod278,Cus022,Mark011,2020-01-31,1,486,INR,0.31,150.66,335.34
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod279,Cus022,Mark011,2020-01-31,1,486,INR,-0.23,-111.78,597.78
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod280,Cus022,Mark011,2020-01-31,1,102,INR,-0.19,-19.38,121.38
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod286,Cus022,Mark011,2020-01-31,1,245,INR,-0.08,-19.6,264.6
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod288,Cus022,Mark011,2020-01-31,1,222,INR,0.23,51.06,170.94
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod290,Cus022,Mark011,2020-01-31,1,278,INR,-0.31,-86.18,364.18
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod292,Cus022,Mark011,2020-01-31,1,370,INR,-0.01,-3.7,373.7
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod295,Cus022,Mark011,2020-01-31,1,65,INR,-0.26,-16.9,81.9
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod296,Cus022,Mark011,2020-01-31,1,824,INR,0.19,156.56,667.44
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod297,Cus022,Mark011,2020-01-31,1,833,INR,-0.19,-158.27,991.27
2020-01-31,2020-01-01,2020,January,"20-Jan",Prod301,Cus022,Mark011,2020-01-31,1,130,INR,-0.07,-9.1,139.1
2020-01-02,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-02,1,278,INR,0.07,19.46,258.54
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod114,Cus018,Mark011,2020-01-07,1,292,INR,-0.12,-35.04,327.04
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod116,Cus018,Mark011,2020-01-07,1,292,INR,0.34,99.28,192.72
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-07,1,139,INR,0.4,55.6,83.4
2020-01-07,2020-01-01,2020,January,"20-Jan",Prod124,Cus018,Mark011,2020-01-07,1,292,INR,0.38,110.96,181.04
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-08,1,69,INR,-0.22,-15.18,84.18
2020-01-08,2020-01-01,2020,January,"20-Jan",Prod131,Cus018,Mark011,2020-01-08,1,83,INR,-0.17,-14.11,97.11
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod113,Cus018,Mark011,2020-01-13,1,324,INR,-0.07,-22.68,346.68
2020-01-13,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-13,1,208,INR,0.09,18.72,189.28
2020-01-14,2020-01-01,2020,January,"20-Jan",Prod114,Cus018,Mark011,2020-01-14,1,292,INR,0.23,67.16,224.84
2020-01-14,2020-01-01,2020,January,"20-Jan",Prod116,Cus018,Mark011,2020-01-14,1,292,INR,-0.28,-81.76,373.76
2020-01-14,2020-01-01,2020,January,"20-Jan",Prod124,Cus018,Mark011,2020-01-14,1,292,INR,0.09,26.28,265.72
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod116,Cus018,Mark011,2020-01-15,1,296,INR,-0.13,-38.48,334.48
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod121,Cus018,Mark011,2020-01-15,1,69,INR,-0.3,-20.7,89.7
2020-01-15,2020-01-01,2020,January,"20-Jan",Prod124,Cus018,Mark011,2020-01-15,1,296,INR,-0.14,-41.44,337.44
